code,date,src,bid_peak,eligible_count,base_peak,have_days,base_all_hogaplay,base_min_eligible,ratio,name,market,is_etf,same_source,open,high,low,close,volume,ret_d,body_d,ret5_pre,ret20_pre,ret_rs,adv20,vol_ratio20,hi52,prior_hi20,fwd1,fwd3,fwd5,fwd10,fwd20,fwd1_o,fwd3_o,fwd5_o,fwd10_o,fwd20_o,gap_next,fwd_max_high,fwd_min_low,fwd_min_close,ma5,ma20,ma60,ma120,mfe10,mae10,support_low_held,support_close_held,resist_broken,breakout_on_d,pct_of_hi52,above_ma5,above_ma20,above_ma60,above_ma120,ma_bull_align,rs_pct,open_right,high_right,low_right,close_right,ix_ret1,ix_body,ix_ret5_pre,ix_ret20_pre,ix_above_ma20,ix_above_ma60,ix_fwd1,ix_fwd3,ix_fwd5,ix_fwd10,ix_fwd20,leader_rs,leader_user,leader_bucket,ratio_bucket,ix_mom5,ix_candle,ix_trend,d_candle,ma_state,ma_pos,hi52_pos,xs1,xs3,xs5,xs10,xs20,peak_tod,peak_tod_bucket
086790,20260422,hogaplay,21307,38168,14059,10,true,25078,1.5155416459207625,하나금융지주,KOSPI,false,true,121600.0,122000.0,118300.0,119500.0,800476,-0.028455284552845517,-0.017269736842105265,-0.013212221304706895,0.09935602575896962,0.3610478359908884,88938809345.0,1.023108241067633,133700.0,127400.0,0.011715481171548081,0.03765690376569042,0.06359832635983254,0.05857740585774063,0.02175732217573212,-0.013866231647634564,0.011419249592169667,0.0367047308319739,0.031810766721044104,-0.004078303425774865,0.025941422594142338,131000.0,118200.0,120900.0,122240.0,115815.0,114578.33333333333,103844.16666666667,0.09623430962343105,-0.01087866108786606,false,true,true,false,0.893792071802543,false,true,true,true,true,0.43815201192250375,6387.57,6423.29,6318.51,6417.93,0.004611432784375591,0.0047529811806368595,0.053606812238257584,0.13748513437110632,true,true,0.009018484152990114,0.0307108366716371,0.04253240530825342,0.16828946404837697,0.22277899571980364,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20·60 위,52주 고가 5–20% 아래,0.0026969970185579673,0.006946067094053321,0.021065921051579117,-0.10971205819063634,-0.20102167354407152,,
088350,20260619,hogaplay,521438,32692,309211,10,true,26997,1.6863500975062335,한화생명,KOSPI,false,true,5430.0,5520.0,5075.0,5220.0,7732221,-0.0404411764705882,-0.03867403314917127,0.05030181086519114,-0.015094339622641506,0.6492890995260663,40151558899.75,0.9812997184415314,7560.0,6350.0,-0.04214559386973182,-0.10727969348659006,-0.15325670498084287,-0.14367816091954022,-0.17337164750957856,-0.025341130604288553,-0.09161793372319693,-0.13840155945419108,-0.1286549707602339,-0.15886939571150094,-0.017241379310344862,5170.0,4185.0,4380.0,5432.0,5097.5,4963.666666666667,4497.25,-0.009578544061302652,-0.19827586206896552,false,false,false,false,0.6904761904761905,false,true,true,true,true,0.6881918819188192,9288.89,9385.59,8831.72,9052.42,-0.0012599516319793391,-0.02545729360558682,0.1143332652192004,0.2557196262978658,true,true,0.0068633580854622345,-0.06422591969882085,-0.07083299272459753,-0.10649969842318407,-0.28016265263874185,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 음봉,지수>MA20,당일 음봉,정배열,MA20·60 위,52주 고가 20%+ 아래,-0.04900895195519406,-0.0430537737877692,-0.08242371225624534,-0.037178462496356146,0.10679100512916329,10:12,10:00–12:00
088350,20260813,hogaplay,424993,47419,273445,10,true,14521,1.5542174843204302,한화생명,KOSPI,false,true,5000.0,5560.0,4925.0,5030.0,14588352,0.07021276595744674,0.006,0.09825327510917026,0.11283185840707954,0.04140786749482395,14195908909.75,5.83031961214363,7560.0,4815.0,0.11928429423459241,0.06163021868787277,0.0874751491053678,0.18290258449304164,,0.12375249500997998,0.06586826347305386,0.09181636726546905,0.18762475049900207,,-0.003976143141153132,5950.0,5010.0,5240.0,4724.0,4472.75,4729.833333333333,4826.625,0.18290258449304164,-0.003976143141153132,true,true,true,true,0.6653439153439153,true,true,true,true,false,0.6103896103896104,6773.92,6895.63,6748.13,6813.34,0.03561309856757222,0.005819377849162682,0.08210432026021297,-0.0646682435502669,true,false,0.024158489081713252,-0.050220596653036575,0.014619848708562921,-0.003590016056735812,,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 20%+ 아래,0.09512580515287916,0.11185081534090935,0.07285530039680488,0.18649260054977745,,12:40,12:00–14:00
088800,20260827,hogaplay,57215,2890,36979,10,true,2472,1.547229508640039,에이스테크,KOSDAQ,false,true,1843.0,2015.0,1839.0,1936.0,131789,0.05046120455778613,0.050461204557786216,0.008333333333333304,0.35006973500697347,-0.19333333333333336,438509834.45,0.5817526740012762,7890.0,2330.0,-0.03305785123966942,-0.05630165289256195,,,,-0.054545454545454564,-0.07727272727272727,,,,0.022727272727272707,,,,1827.6,1921.1,2052.35,3141.8,,,,,,false,0.2453738910012674,true,true,false,false,false,,828.42,839.57,824.22,837.65,0.013037115870693006,0.011141691412568527,-0.003853060447858825,0.264033922858695,true,false,0.0009073001850414819,-0.01957858294036885,-0.04292962454485749,,,,false,유니버스 밖,1.5–2.0×,지수 5일 하락,지수 양봉,지수>MA20,당일 양봉,비정배열,MA20 위·MA60 아래,52주 고가 20%+ 아래,-0.033965151424710904,-0.0367230699521931,,,,,
089030,20260121,hogaplay,181519,77546,47423,10,true,22854,3.827657465786644,테크윙,KOSDAQ,false,true,45100.0,45550.0,38650.0,39150.0,3693805,-0.16256684491978612,-0.1319290465631929,-0.1960985626283368,-0.04628501827040199,0.44731977818853985,37873523515.0,5.6932138979704945,69050.0,55900.0,-0.04980842911877392,-0.016602809706257937,0.127713920817369,0.2324393358876118,0.12515964240102173,-0.07692307692307687,-0.04466501240694787,0.09553349875930528,0.19727047146401988,0.09305210918114137,0.02937420178799499,51300.0,36150.0,37200.0,46490.0,47485.0,50649.166666666664,46872.083333333336,0.31034482758620685,-0.07662835249042144,false,false,false,false,0.5669804489500362,false,false,false,false,false,0.5490909090909091,958.05,962.13,933.31,951.29,-0.02568698341817144,-0.007055999164970504,0.00966906535906098,0.03935450741311297,true,true,0.020035951182079126,0.11891221394106966,0.1915609330488075,0.2082855911446564,0.21097667377981488,false,false,비주도주,≥3.0×,지수 5일 상승,지수 음봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,-0.06984438030085305,-0.1355150236473276,-0.06384701223143852,0.024153744742955396,-0.08581703137879315,,
089030,20260213,hogaplay,134611,35212,54336,10,true,23070,2.4773814782096584,테크윙,KOSDAQ,false,true,43450.0,43650.0,42000.0,42100.0,842767,-0.04100227790432798,-0.031070195627157654,-0.04209328782707622,-0.14863498483316484,0.5062611806797854,59398384630.0,0.6214727844656397,69050.0,51300.0,0.11520190023752974,0.04631828978622332,0.05700712589073631,0.5748218527315914,0.3895486935866983,0.08429561200923796,0.01732101616628179,0.02771362586605086,0.5311778290993072,0.35103926096997684,0.028503562945368266,66300.0,43100.0,44050.0,44060.0,44010.0,45654.166666666664,49078.75,0.5748218527315914,0.02375296912114022,true,true,true,false,0.6097031136857349,false,false,false,false,false,0.5168539325842697,1113.53,1117.91,1099.62,1106.08,-0.017682217426442604,-0.006690434923172295,0.023418488670114757,0.15869640369163718,true,true,0.049390640821640464,0.04150694343989603,0.05349522638507165,0.00933928829741082,0.033813105742803495,false,false,비주도주,2.0–3.0×,지수 5일 상승,지수 음봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.06581125941588928,0.004811346346327294,0.003511899505664662,0.5654825644341805,0.3557355878438948,,
089030,20260609,hogaplay,89731,72086,42291,10,true,1463,2.1217516729327754,테크윙,KOSDAQ,false,true,51500.0,64100.0,50700.0,59700.0,9757315,0.20972644376899696,0.15922330097087378,0.21341463414634143,0.006745362563237878,0.26082365364308346,87808667990.0,8.441320334909841,74000.0,62800.0,-0.035175879396984966,0.0938023450586265,0.003350083752093891,-0.12060301507537685,-0.31155778894472363,-0.0017331022530329143,0.1317157712305026,0.03812824956672434,-0.09012131715771232,-0.2876949740034662,-0.03350083752093802,74000.0,52300.0,52500.0,53270.0,52737.5,54706.666666666664,51042.5,0.23953098827470676,-0.12395309882747063,true,true,true,false,0.8067567567567567,true,true,true,true,false,0.5574534161490683,937.69,981.24,937.04,967.81,0.061905441139358475,0.03212149004468416,-0.07830252468977084,-0.19864703739277323,false,false,-0.016718157489589824,0.06327688285923894,0.05256196980812344,-0.07882745580227524,-0.14112274103388056,false,false,비주도주,2.0–3.0×,지수 5일 하락,지수 양봉,지수<MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 5–20% 아래,-0.01845772190739514,0.030525462199387565,-0.04921188605602955,-0.041775559273101615,-0.17043504791084307,14:36,14:00–15:30
089030,20260702,hogaplay,93050,55422,61350,10,true,37196,1.5167074164629177,테크윙,KOSDAQ,false,true,55000.0,55400.0,47150.0,47450.0,2171775,-0.1875,-0.13727272727272727,-0.09273422562141487,-0.11638733705772808,-0.09619047619047616,197503277945.0,0.6599067329386599,74000.0,74000.0,-0.017913593256059013,-0.1338250790305585,-0.16859852476290837,0.03688092729188619,-0.12644889357218125,-0.0189473684210526,-0.13473684210526315,-0.16947368421052633,0.03578947368421059,-0.12736842105263158,0.0010537407797681642,54100.0,37700.0,37950.0,52570.0,56850.0,55400.833333333336,52834.583333333336,0.1401475237091676,-0.20547945205479456,false,false,false,false,0.6412162162162162,false,false,false,false,false,0.27078891257995735,904.53,904.53,863.74,866.72,-0.06739118738903538,-0.04180071418305634,-0.02375508273166549,-0.17434006839854055,false,false,0.0019498800073840528,-0.04094748015506744,-0.08390252907513385,-0.08639468340409817,-0.1695587963817612,false,false,비주도주,1.5–2.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,-0.019863473263443066,-0.09287759887549107,-0.08469599568777453,0.12327561069598436,0.043109902809579936,12:24,12:00–14:00
089970,20260713,hogaplay,42548,41948,14327,10,true,31568,2.9697773434773507,브이엠,KOSDAQ,false,true,106000.0,111200.0,95500.0,96400.0,1106260,-0.06769825918762085,-0.09056603773584905,-0.009249743062692661,0.026624068157614422,2.5441176470588234,76912252325.0,1.4472671003609991,122100.0,122100.0,0.18983402489626555,0.12344398340248963,-0.07365145228215764,-0.3475103734439834,-0.24896265560165975,0.16683621566632767,0.10172939979654116,-0.09155645981688709,-0.3601220752797558,-0.26347914547304174,0.01970954356846466,118300.0,60900.0,62900.0,91720.0,97375.0,73278.33333333333,55124.583333333336,0.2271784232365146,-0.3682572614107884,false,false,false,false,0.7895167895167895,true,false,true,true,false,0.9711111111111111,839.72,867.38,797.34,799.36,-0.04546051610283841,-0.04806364026103941,-0.05632356239744063,-0.2269469938009535,false,false,-0.019240392313851107,-0.009407526020816626,-0.057571056845476365,-0.11698108486789427,0.07315852682145718,true,false,주도주(RS상위20%),2.0–3.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.20907441721011666,0.13285150942330626,-0.016080395436681272,-0.23052928857608912,-0.32212118242311694,,
089970,20260807,hogaplay,20285,37262,12905,10,true,23421,1.5718713676869431,브이엠,KOSDAQ,false,true,64700.0,67700.0,58400.0,60500.0,691518,-0.05763239875389403,-0.06491499227202473,-0.07633587786259544,-0.30138568129330257,0.942215088282504,66176948705.0,0.8640835676388322,122100.0,118300.0,0.11735537190082646,0.12892561983471085,0.1272727272727272,-0.03305785123966942,,0.0815999999999999,0.0928,0.09119999999999995,-0.06399999999999995,,0.03305785123966931,73800.0,56800.0,58100.0,64760.0,79640.0,79811.66666666667,62577.083333333336,0.21983471074380168,-0.06115702479338847,false,false,false,false,0.4954954954954955,false,false,false,false,false,0.9429347826086957,807.62,814.8,776.6,798.81,-0.0035675527336684887,-0.010908595626656173,0.10982827609203061,0.006057934508816087,true,false,0.06967864698739379,0.07523691491092999,0.082422603622889,0.018177038344537655,,true,false,주도주(RS상위20%),1.5–2.0×,지수 5일 상승,지수 음봉,지수>MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.047676724913432666,0.05368870492378086,0.0448501236498382,-0.05123488958420708,,,
090360,20260601,hogaplay,1308621,3159,17960,10,true,1185,72.8630846325167,로보스타,KOSDAQ,false,true,122200.0,122200.0,115100.0,122200.0,750195,0.30000000000000004,0.0,0.43091334894613587,0.7333333333333334,0.7357954545454546,43332684150.0,1.6261701995063147,122200.0,97900.0,0.2995090016366613,0.2119476268412439,-0.03682487725040917,-0.12847790507364976,-0.2422258592471358,0.04887714663143994,-0.02179656538969621,-0.22258916776750326,-0.2965653896961691,-0.3883751651254954,0.23895253682487727,171600.0,93700.0,103600.0,91980.0,80240.0,69000.0,74011.66666666667,0.4042553191489362,-0.23322422258592468,false,false,true,true,1.0,true,true,true,true,true,0.7078651685393258,1072.77,1082.75,1043.91,1050.03,-0.02304614812058059,-0.02119746077910457,-0.09568265396639486,-0.13950305672561591,false,false,-0.022856489814576775,-0.04532251459482106,-0.07830252468977084,-0.02985628982029087,-0.12747254840337896,false,true,비주도주,≥3.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 양봉,정배열,MA20·60 위,52주 고가 5% 이내,0.32236549145123805,0.25727014143606497,0.041477647439361665,-0.09862161525335889,-0.11475331084375684,,
093370,20260610,hogaplay,91476,69437,52246,10,true,1851,1.7508708800673736,후성,KOSPI,false,true,14290.0,16670.0,13810.0,16240.0,32761114,0.20118343195266264,0.1364590622813156,0.5349716446124764,0.21103653989560023,0.9804878048780488,53246089211.0,14.554989120448948,16670.0,14050.0,-0.02894088669950734,0.3793103448275863,0.08251231527093594,0.13054187192118216,-0.33866995073891626,-0.0018987341772152,0.4177215189873418,0.1126582278481012,0.16202531645569618,-0.32025316455696207,-0.027093596059113323,23550.0,14700.0,15770.0,12820.0,12213.0,10981.5,9379.583333333334,0.45012315270935965,-0.09482758620689657,true,true,true,true,0.9742051589682064,true,true,true,true,true,0.8194888178913738,7899.77,7996.68,7541.11,7730.82,-0.04521590281748766,-0.021386698600085918,-0.12164644849906092,-0.011687189347296956,false,true,0.004285444493598467,0.10544288962878445,0.14661057947281142,0.09574663489772117,-0.06261043459814086,true,false,주도주(RS상위20%),1.5–2.0×,지수 5일 하락,지수 음봉,지수<MA20,당일 양봉,정배열,MA20·60 위,52주 고가 5% 이내,-0.03322633119310581,0.27386745519880185,-0.06409826420187548,0.03479523702346099,-0.2760595161407754,,
095340,20251229,hogaplay,10577,16825,6516,9,true,13663,1.6232351135666052,ISC,KOSDAQ,false,true,107500.0,111000.0,104600.0,109000.0,151089,0.0371075166508088,0.013953488372093023,0.07495069033530566,-0.025915996425379784,0.7781402936378468,20393514730.0,0.7319173343092942,117900.0,117900.0,0.019266055045871644,0.029357798165137616,0.005504587155963359,-0.016513761467889854,0.20733944954128436,0.030612244897959107,0.04081632653061229,0.016697588126159513,-0.005565862708719838,0.22077922077922074,-0.011009174311926606,122600.0,105100.0,107200.0,106720.0,106665.0,90791.66666666667,77076.66666666667,0.12477064220183487,-0.0357798165137615,true,true,true,false,0.9245122985581001,true,true,true,true,true,0.8121085594989561,923.22,932.64,921.12,932.59,0.01404851740298163,0.010149260198002647,0.018923377801085994,0.021826070759420224,true,true,-0.0076346518834643495,0.026710558766446013,0.015869782004953814,0.010283189826182815,0.21545373636860776,true,true,주도주(RS상위20%),1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 양봉,정배열,MA20·60 위,52주 고가 5–20% 아래,0.026900706929335994,0.002647239398691603,-0.010365194848990456,-0.02679695129407267,-0.008114286827323403,,
095340,20260701,hogaplay,7632,43383,4657,10,true,19168,1.6388232767876316,ISC,KOSDAQ,false,true,183700.0,190600.0,170000.0,170700.0,1084142,-0.05950413223140494,-0.07076755579749591,-0.10393700787401572,-0.19290780141843966,0.4225000000000001,78024497140.0,3.0175670934545327,292500.0,247500.0,-0.09724663151728175,-0.10544815465729351,-0.195079086115993,-0.07147041593438785,-0.3760984182776801,-0.06944444444444442,-0.0778985507246377,-0.17028985507246375,-0.04287439613526567,-0.3568840579710145,-0.02987697715289983,169400.0,135700.0,137400.0,182660.0,192465.0,219208.33333333334,194518.33333333334,-0.007615700058582253,-0.20503807850029288,false,false,false,false,0.5835897435897436,false,false,false,false,false,0.6602564102564102,924.09,955.45,905.87,929.35,0.014374904494750096,0.005692086268653476,0.022038688676029095,-0.09422726431001038,false,false,-0.06739118738903538,-0.088534997578953,-0.15532361327809763,-0.1075160058105128,-0.30620326034325074,false,true,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수<MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,-0.029855444128246367,-0.016913157078340513,-0.03975547283789538,0.03604558987612494,-0.06989515793442935,,
095340,20260818,hogaplay,14158,24394,2737,10,true,15791,5.172816952868104,ISC,KOSDAQ,false,true,161600.0,172300.0,160500.0,167100.0,215350,0.035957842529448225,0.03403465346534654,0.17593244194229407,0.23230088495575218,-0.10641711229946527,23742163720.0,1.2281887424111508,292500.0,163500.0,0.061041292639138156,-0.07660083782166371,-0.010771992818671472,-0.059844404548174746,,0.10674157303370779,-0.03682896379525591,0.03183520599250933,-0.019350811485642994,,-0.04129263913824055,182400.0,143600.0,154200.0,157200.0,137880.0,169030.0,197155.0,0.09156193895870746,-0.14063435068821062,false,false,true,true,0.5712820512820512,true,true,false,false,false,0.5202020202020202,866.59,872.59,827.97,834.2,-0.03521656161452602,-0.03737638329544535,-0.023722307395227404,0.1128008110559735,true,false,-0.01167585710860708,-0.03867178134739868,-0.008451210740829662,-0.015523855190601843,,false,true,비주도주,≥3.0×,지수 5일 하락,지수 음봉,지수>MA20,당일 양봉,비정배열,MA20 위·MA60 아래,52주 고가 20%+ 아래,0.07271714974774524,-0.03792905647426503,-0.00232078207784181,-0.0443205493575729,,14:31,14:00–15:30
095610,20260630,hogaplay,10592,51039,6002,10,true,33650,1.7647450849716761,테스,KOSDAQ,false,true,189800.0,214500.0,187800.0,208000.0,773103,0.15748469671675025,0.0958904109589041,0.3189600507292327,0.8688230008984725,3.6689113355780023,101164588205.0,1.3054715611444134,214500.0,202500.0,0.024038461538461453,-0.14759615384615388,-0.3028846153846154,0.04567307692307687,-0.4504807692307692,0.014285714285714235,-0.1557142857142857,-0.30952380952380953,0.03571428571428581,-0.45571428571428574,0.009615384615384581,236500.0,133300.0,135700.0,179920.0,164870.0,118793.33333333333,90729.58333333333,0.13701923076923084,-0.35913461538461533,false,false,true,true,0.9696969696969697,true,true,true,true,true,0.9829424307036247,925.21,935.27,910.3,916.18,-0.004768784557393935,-0.009759946390549265,0.027660624551328006,-0.12747254840337896,false,false,0.014374904494750096,-0.052140409089916795,-0.09272195420113949,-0.14429478923355665,-0.27669235303106376,true,true,주도주(RS상위20%),1.5–2.0×,지수 5일 상승,지수 음봉,지수<MA20,당일 양봉,정배열,MA20·60 위,52주 고가 5% 이내,0.009663557043711357,-0.09545574475623708,-0.21016266118347593,0.18996786615663352,-0.17378841619970542,14:06,14:00–15:30
095610,20260715,hogaplay,69266,54326,42748,9,true,39120,1.6203331149995321,테스,KOSDAQ,false,true,225500.0,231500.0,205000.0,214000.0,888418,-0.016091954022988464,-0.050997782705099776,0.5770081061164334,0.2632821723730814,3.220907297830375,106980588195.0,1.580846169737516,236500.0,236500.0,-0.09205607476635513,-0.2257009345794393,-0.2799065420560748,-0.5327102803738317,-0.32242990654205606,-0.061352657004830946,-0.1995169082125604,-0.25555555555555554,-0.5169082125603865,-0.2995169082125604,-0.032710280373831724,214500.0,97900.0,100000.0,188120.0,176640.0,137695.0,102084.58333333333,0.002336448598130758,-0.5425233644859813,false,false,false,false,0.904862579281184,true,true,true,true,true,0.9816091954022989,805.71,831.68,805.59,829.43,0.05797341768922659,0.029439872907125283,0.05659872611464967,-0.19625760688398786,false,false,-0.04532028019242118,-0.09173769938391418,-0.04720108990511551,-0.2226227650314071,0.038508373220163206,true,true,주도주(RS상위20%),1.5–2.0×,지수 5일 상승,지수 양봉,지수<MA20,당일 음봉,정배열,MA20·60 위,52주 고가 5–20% 아래,-0.04673579457393395,-0.1339632351955251,-0.23270545215095928,-0.3100875153424246,-0.36093827976221926,12:31,12:00–14:00
096770,20260731,hogaplay,33706,55236,13712,10,true,4018,2.4581388564760793,SK이노베이션,KOSPI,false,true,120400.0,120500.0,104000.0,110500.0,1833201,-0.05231560891938247,-0.08222591362126246,-0.1506533435818601,0.17428267800212538,0.033676333021515514,103642642760.0,2.215457338450684,155400.0,135800.0,-0.022624434389140302,-0.0117647058823529,0.08868778280542977,0.16470588235294126,0.1357466063348416,-0.010082493125572856,0.0009165902841430373,0.10265811182401463,0.17965169569202577,0.15032080659945013,-0.012669683257918507,129800.0,104200.0,108000.0,113200.0,111520.0,112568.33333333333,116859.16666666667,0.17466063348416294,-0.057013574660633504,true,true,false,false,0.711068211068211,false,false,false,false,false,0.6553524804177546,5657.79,6630.77,5629.76,6595.45,0.17911491071875507,0.16572902140234966,-0.014224391760404909,-0.13763436361235293,false,false,-0.05124745089417704,0.0004260512929368243,-0.05104731292027065,0.057993010332880957,0.034049230909187544,false,false,비주도주,2.0–3.0×,지수 5일 하락,지수 양봉,지수<MA20,당일 음봉,비정배열,MA20 아래,52주 고가 20%+ 아래,0.028623016505036736,-0.012190757175289724,0.13973509572570042,0.1067128720200603,0.10169737542565405,13:20,12:00–14:00
096770,20260826,hogaplay,81763,71650,17639,10,true,29384,4.635353478088327,SK이노베이션,KOSPI,false,true,116600.0,116900.0,103700.0,111200.0,4224472,-0.11040000000000005,-0.04631217838765009,-0.1373157486423584,-0.013309671694764824,-0.15049656226126817,106865175330.0,5.752676963225518,155400.0,134500.0,0.007194244604316502,0.12859712230215825,0.18255395683453246,,,0.013574660633484115,0.1357466063348416,0.19004524886877827,,,-0.006294964028776939,,,,123400.0,119640.0,111263.33333333333,117032.5,,,,,,false,0.7155727155727156,false,false,false,false,true,0.43950617283950616,6727.25,6887.18,6704.1,6808.21,0.009709702583816204,0.012034635252146127,0.05208331723629578,0.13024473492859823,true,false,0.015299175554220446,0.0017346703465375146,-0.036057935933233476,,,false,false,비주도주,≥3.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20 아래,52주 고가 20%+ 아래,-0.008104930949903943,0.12686245195562074,0.21861189276776594,,,09:47,09:00–10:00
097230,20260224,hogaplay,352248,35372,171286,10,true,15440,2.0564903144448468,HJ중공업,KOSPI,false,true,25500.0,25500.0,24500.0,24950.0,1207477,-0.025390625,-0.021568627450980392,0.04612159329140453,0.05052631578947375,0.7632508833922262,43384657805.0,0.7248310601217848,34350.0,29150.0,0.03406813627254501,0.014028056112224352,-0.22484969939879762,-0.02605210420841686,0.08016032064128265,0.023809523809523725,0.003968253968253954,-0.2325396825396825,-0.0357142857142857,0.06944444444444442,0.01002004008016022,26550.0,18800.0,19340.0,25370.0,24850.0,23593.333333333332,24625.25,0.06412825651302612,-0.2464929859719439,false,false,false,false,0.7263464337700145,false,true,true,true,true,0.6477900552486188,5853.48,5969.64,5775.61,5969.64,0.02113378343474026,0.019844605260460575,0.08101197514790104,0.20537179986794651,true,true,0.019133482086021836,0.045980997179059235,-0.14675926856560872,-0.06025321459920541,-0.05484920363707024,false,false,비주도주,2.0–3.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20·60 위,52주 고가 20%+ 아래,0.014934654186523177,-0.03195294106683488,-0.0780904308331889,0.03420111039078855,0.1350095242783529,,
097230,20260420,hogaplay,259637,38863,162238,10,true,21689,1.6003464046647518,HJ중공업,KOSPI,false,true,28550.0,28600.0,27050.0,27150.0,1814906,-0.04903677758318736,-0.04903677758318739,0.044230769230769296,0.02840909090909083,-0.042328042328042326,41766638730.0,1.0961924576361581,34350.0,29250.0,0.03130755064456725,0.20257826887661134,0.14180478821362796,0.025782688766114115,-0.22651933701657456,0.018181818181818077,0.18727272727272726,0.1272727272727272,0.012727272727272698,-0.23636363636363633,0.012891344383057168,33800.0,26600.0,27850.0,27730.0,25375.0,25069.0,24298.666666666668,0.24493554327808464,-0.02025782688766109,false,true,true,false,0.7903930131004366,false,true,true,true,true,0.09147286821705426,6213.92,6278.36,6176.75,6219.09,0.004387976588844822,0.0008320029868424557,0.07066566585522893,0.150458308282847,true,true,0.02723549586836671,0.04127935115909254,0.0636652629243184,0.18740201540739876,0.15916476526308498,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 음봉,정배열,MA20·60 위,52주 고가 20%+ 아래,0.00407205477620054,0.1612989177175188,0.07813952528930956,-0.16161932664128464,-0.38568410227965955,,
097950,20260810,hogaplay,3798,9636,2113,10,true,6167,1.7974443918599148,CJ제일제당,KOSPI,false,true,204000.0,207000.0,202000.0,205500.0,37659,0.004889975550122161,0.007352941176470588,0.07422895974908528,0.0759162303664922,-0.10065645514223198,9519719670.0,0.7542616111503896,254000.0,206500.0,-0.08515815085158152,-0.11192214111922139,-0.10754257907542575,-0.08953771289537715,,-0.06467661691542292,-0.09203980099502485,-0.08756218905472635,-0.06915422885572142,,-0.021897810218978075,204000.0,179500.0,180100.0,201120.0,191780.0,197061.66666666666,208995.83333333334,-0.007299270072992692,-0.12652068126520677,false,false,false,false,0.8090551181102362,true,true,true,false,false,0.4582210242587601,6306.33,6394.06,6232.45,6299.66,0.0065332325680604875,-0.0010576674547637171,0.006745559293322323,-0.15734208674761962,false,false,0.007281345342446954,0.08154090855696983,0.09050805916509774,0.07033395453087943,,false,false,비주도주,1.5–2.0×,지수 5일 상승,지수 양봉,지수<MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 5–20% 아래,-0.09243949619402847,-0.1934630496761912,-0.1980506382405235,-0.15987166742625658,,15:08,14:00–15:30
098460,20260424,hogaplay,282220,8665,173124,10,true,22267,1.63016104064139,고영,KOSDAQ,false,true,34650.0,42300.0,34450.0,42300.0,30620110,0.29953917050691237,0.22077922077922077,0.28181818181818175,0.5494505494505495,1.5193567599761764,127825882510.0,14.433002908154794,42300.0,34800.0,0.028368794326241176,-0.008274231678486954,-0.07919621749408978,-0.021276595744680882,-0.12529550827423164,0.005780346820809301,-0.030057803468208077,-0.09942196531791903,-0.04277456647398847,-0.1445086705202312,0.022458628841607542,45000.0,38750.0,38950.0,34340.0,29230.0,30368.333333333332,27079.166666666668,0.06382978723404253,-0.08392434988179664,true,true,true,true,1.0,true,true,true,true,false,0.8638360175695461,1176.42,1203.84,1172.32,1203.84,0.02514668188127489,0.023308002244096362,0.02888790126833274,0.054603113419943616,true,true,0.018557283359915022,0.013639686337054924,0.008223684210526327,-0.020393075491759616,-0.05873704146730452,true,false,주도주(RS상위20%),1.5–2.0×,지수 5일 상승,지수 양봉,지수>MA20,당일 양봉,비정배열,MA20·60 위,52주 고가 5% 이내,0.009811510966326153,-0.021913918015541878,-0.08741990170461611,-0.000883520252921266,-0.06655846680692712,,
